Baron d'Holbach,8.12.1723 (BC: False),21.1.1789 (BC: False)
Nataša Mićić,2.11.1965 (BC: False),'alive'
Jacob Aaron Westervelt,20.1.1800 (BC: False),21.2.1879 (BC: False)
José Clemente Orozco,23.11.1883 (BC: False),7.9.1949 (BC: False)
Jacques-Donatien Le Ray de Chaumont,1.9.1726 (BC: False),22.2.1803 (BC: False)
Emily FitzGerald, Duchess of Leinster,6.10.1731 (BC: False),27.3.1814 (BC: False)
Lord Edward FitzGerald,15.10.1763 (BC: False),4.6.1798 (BC: False)
Chūichi Nagumo,25.3.1887 (BC: False),6.7.1944 (BC: False)
John Fiske (philosopher),30.3.1842 (BC: False),4.7.1901 (BC: False)
Hans Bernd Gisevius,14.7.1904 (BC: False),23.2.1974 (BC: False)
Ludwig Beck,29.6.1880 (BC: False),20.7.1944 (BC: False)
Edwin Drake,29.3.1819 (BC: False),9.11.1880 (BC: False)
Ida Tarbell,5.11.1857 (BC: False),6.1.1944 (BC: False)
Henry A. Schade,3.12.1900 (BC: False),12.8.1992 (BC: False)
Lincoln Steffens,6.4.1866 (BC: False),9.8.1936 (BC: False)
Peyo,25.6.1928 (BC: False),24.12.1992 (BC: False)
Joseph-Marie Quérard,25.12.1797 (BC: False),3.12.1865 (BC: False)
Pierre Victor, baron Malouet,11.2.1740 (BC: False),7.9.1814 (BC: False)
Claude Adrien Helvétius,26.1.1715 (BC: False),26.12.1771 (BC: False)
Cesare Beccaria,15.3.1738 (BC: False),28.11.1794 (BC: False)
Andrzej Lepper,13.6.1954 (BC: False),5.8.2011 (BC: False)
André Morellet,7.3.1727 (BC: False),12.1.1819 (BC: False)
Ferdinando Galiani,None.None.2 (BC: False),None.None.1951 (BC: False)
Vayalar Ramavarma,25.3.1928 (BC: False),27.10.1975 (BC: False)
Jean François de Saint-Lambert,26.12.1716 (BC: False),9.2.1803 (BC: False)
Pierre Louis Maupertuis,17.7.1698 (BC: False),27.7.1759 (BC: False)
Rudolph Koenig,26.11.1832 (BC: False),2.10.1901 (BC: False)
Konstantin von Neurath,2.2.1873 (BC: False),14.8.1956 (BC: False)
Marie Anne de Vichy-Chamrond, marquise du Deffand,None.None.1697 (BC: False),None.None.1780 (BC: False)
Jérôme Lalande,11.7.1732 (BC: False),4.4.1807 (BC: False)
Pierre Charles Le Monnier,20.11.1715 (BC: False),3.4.1799 (BC: False)
Alexis Clairaut,13.5.1713 (BC: False),17.5.1765 (BC: False)
Alija Izetbegović,8.8.1925 (BC: False),19.10.2003 (BC: False)
Zara Tindall,15.5.1981 (BC: False),'alive'
Edward Livingston,28.5.1764 (BC: False),23.5.1836 (BC: False)
Richard Scarry,5.6.1919 (BC: False),30.4.1994 (BC: False)
Justo Rufino Barrios,19.7.1835 (BC: False),2.4.1885 (BC: False)
Spalding Gray,5.6.1941 (BC: False),11.1.2004 (BC: False)
Stanislav Zimprich,3.3.1916 (BC: False),12.4.1942 (BC: False)
Natalie Merchant,26.10.1963 (BC: False),'alive'
Doug Hopkins,11.4.1961 (BC: False),5.12.1993 (BC: False)
William J. Donovan,1.1.1883 (BC: False),8.2.1959 (BC: False)
Asaph Hall,15.10.1829 (BC: False),22.11.1907 (BC: False)
Miroslav Filipović,None.None.5 (BC: False),None.None.1946 (BC: False)
Mozi,None.None.470 (BC: True),None.None.391 (BC: True)
Nikki Sixx,11.12.1958 (BC: False),'alive'
Gene Krupa,15.1.1909 (BC: False),16.10.1973 (BC: False)
Óscar Arias,13.9.1940 (BC: False),'alive'
Dennis Prager,2.8.1948 (BC: False),'alive'
Lawrence Hargrave,29.1.1850 (BC: False),6.7.1915 (BC: False)
Christian VI of Denmark,30.11.1699 (BC: False),6.8.1746 (BC: False)
Frederick IV of Denmark,11.10.1671 (BC: False),12.10.1730 (BC: False)
Frederick V of Denmark,31.3.1723 (BC: False),14.1.1766 (BC: False)
Pierre Victurnien Vergniaud,31.5.1753 (BC: False),31.10.1793 (BC: False)
Armand Gensonné,10.8.1758 (BC: False),31.10.1793 (BC: False)
Thomas de Mowbray, 1st Duke of Norfolk,22.3.1366 (BC: False),22.9.1399 (BC: False)
Jean-Marie Roland de la Platière,18.2.1734 (BC: False),10.11.1793 (BC: False)
Osiel Cárdenas Guillén,18.5.1967 (BC: False),'alive'
Jérôme Pétion de Villeneuve,3.1.1756 (BC: False),18.6.1794 (BC: False)
François Buzot,1.3.1760 (BC: False),18.6.1794 (BC: False)
Madame Roland,17.3.1754 (BC: False),8.11.1793 (BC: False)
Edwin Arlington Robinson,22.12.1869 (BC: False),6.4.1935 (BC: False)
Jean-Luc Lagardère,10.2.1928 (BC: False),14.3.2003 (BC: False)
Charles Dupuy,5.11.1851 (BC: False),23.7.1923 (BC: False)
John H. Overton,17.9.1875 (BC: False),14.5.1948 (BC: False)
Nicholas Kaldor,12.5.1908 (BC: False),30.9.1986 (BC: False)
John Hicks,8.4.1904 (BC: False),20.5.1989 (BC: False)
Overton Brooks,21.12.1897 (BC: False),16.9.1961 (BC: False)
Amy Lowell,9.2.1874 (BC: False),12.5.1925 (BC: False)
Ali Daei,21.3.1969 (BC: False),'alive'
Antoine Destutt de Tracy,20.7.1754 (BC: False),9.3.1836 (BC: False)
Constantin François de Chassebœuf, comte de Volney,3.2.1757 (BC: False),25.4.1820 (BC: False)
Nicholas Saunderson,20.1.1682 (BC: False),19.4.1739 (BC: False)
Dominique Joseph Garat,8.9.1749 (BC: False),9.12.1833 (BC: False)
Eduardo Duhalde,5.10.1941 (BC: False),'alive'
Gilles de Roberval,10.8.1602 (BC: False),27.10.1675 (BC: False)
Leon Schlesinger,20.5.1884 (BC: False),25.12.1949 (BC: False)
Gordon Moore,3.1.1929 (BC: False),'alive'
Usman dan Fodio,15.12.1754 (BC: False),20.4.1817 (BC: False)
Shelton Brooks,4.5.1886 (BC: False),6.9.1975 (BC: False)
Isidor Isaac Rabi,29.7.1898 (BC: False),11.1.1988 (BC: False)
Chris Ofili,10.10.1968 (BC: False),'alive'
Pierre Gassendi,22.1.1592 (BC: False),24.10.1655 (BC: False)
Mencius,None.None.372 (BC: True),None.None.289 (BC: True)
Howard Fast,11.11.1914 (BC: False),12.3.2003 (BC: False)
Karl Bodmer,11.2.1809 (BC: False),30.10.1893 (BC: False)
Nicolas Luckner,12.1.1722 (BC: False),4.1.1794 (BC: False)
Lynne Thigpen,22.12.1948 (BC: False),12.3.2003 (BC: False)
Ziya Gökalp,23.3.1876 (BC: False),25.10.1924 (BC: False)
Yusuf Akçura,2.12.1876 (BC: False),11.3.1935 (BC: False)
Georgy Beregovoy,15.4.1921 (BC: False),30.6.1995 (BC: False)
Vladimir Shatalov,8.12.1927 (BC: False),'alive'
Boris Volynov,18.12.1934 (BC: False),'alive'
John Henry Lewis,1.5.1914 (BC: False),18.4.1974 (BC: False)
Yevgeny Khrunov,10.9.1933 (BC: False),20.5.2000 (BC: False)
Aleksei Yeliseyev,13.7.1934 (BC: False),'alive'
Valeri Kubasov,7.1.1935 (BC: False),19.2.2014 (BC: False)
Georgy Shonin,3.8.1935 (BC: False),7.4.1997 (BC: False)
James Brudenell, 7th Earl of Cardigan,16.10.1797 (BC: False),28.3.1868 (BC: False)
George Canning,11.4.1770 (BC: False),8.8.1827 (BC: False)
China Miéville,6.9.1972 (BC: False),'alive'
Charles de Sainte-Maure, duc de Montausier,6.10.1610 (BC: False),17.11.1690 (BC: False)
Marya Zaturenska,12.9.1902 (BC: False),19.1.1982 (BC: False)
Esprit Fléchier,10.6.1632 (BC: False),16.2.1710 (BC: False)
John Lightfoot,29.3.1602 (BC: False),6.12.1675 (BC: False)
Duncan Grant,21.1.1885 (BC: False),8.5.1978 (BC: False)
John Coke,5.3.1563 (BC: False),8.9.1644 (BC: False)
Steve McQueen (director),9.10.1969 (BC: False),'alive'
William Strode,None.None.1594 (BC: False),None.None.1645 (BC: False)
Vanessa Bell,30.5.1879 (BC: False),7.4.1961 (BC: False)
Roger Fry,16.12.1866 (BC: False),9.9.1934 (BC: False)
Barbara Bodine,28.8.1948 (BC: False),'alive'
Leslie Stephen,28.11.1832 (BC: False),22.2.1904 (BC: False)
Edmund Waller,3.3.1606 (BC: False),21.10.1687 (BC: False)
James Fitzjames Stephen,3.3.1829 (BC: False),11.3.1894 (BC: False)
Martin Creed,21.10.1968 (BC: False),'alive'
Barbara Boxer,11.11.1940 (BC: False),'alive'
Friz Freleng,21.8.1906 (BC: False),26.5.1995 (BC: False)
Rachel Corrie,10.4.1979 (BC: False),16.3.2003 (BC: False)
B. R. Ambedkar,14.4.1891 (BC: False),6.12.1956 (BC: False)
Arleigh Burke,19.10.1901 (BC: False),1.1.1996 (BC: False)
Anatoly Filipchenko,26.2.1928 (BC: False),'alive'
Viktor Gorbatko,3.12.1934 (BC: False),17.5.2017 (BC: False)
Fred Beckey,14.1.1923 (BC: False),30.10.2017 (BC: False)
Vladislav Volkov,23.11.1935 (BC: False),30.6.1971 (BC: False)
Keith Tyson,23.8.1969 (BC: False),'alive'
Zhang Zizhong,11.8.1891 (BC: False),16.5.1940 (BC: False)
José María Aznar,25.2.1953 (BC: False),'alive'
François Christophe de Kellermann,28.5.1735 (BC: False),23.9.1820 (BC: False)
Ferdinand Lassalle,11.4.1825 (BC: False),31.8.1864 (BC: False)
Peter Firmin,11.12.1928 (BC: False),1.7.2018 (BC: False)
Nils Ericson,31.1.1802 (BC: False),8.9.1870 (BC: False)
Lillian Gish,14.10.1893 (BC: False),27.2.1993 (BC: False)
Johan Ludvig Runeberg,5.2.1804 (BC: False),6.5.1877 (BC: False)
Pyrrhus of Epirus,None.None.319 (BC: True),None.None.272 (BC: True)
Joe Meek,5.4.1929 (BC: False),3.2.1967 (BC: False)
Petula Clark,15.11.1932 (BC: False),'alive'
Stan Brakhage,14.1.1933 (BC: False),9.3.2003 (BC: False)
John Fortescue (judge),None.None.1394 (BC: False),None.None.1479 (BC: False)
Edward Foss,16.10.1787 (BC: False),27.7.1870 (BC: False)
Michael Drayton,None.None.1563 (BC: False),None.None.1631 (BC: False)
Samuel Daniel,None.None.1562 (BC: False),None.None.1619 (BC: False)
Jerzy Różycki,24.7.1909 (BC: False),9.1.1942 (BC: False)
Hans-Adam II, Prince of Liechtenstein,14.2.1945 (BC: False),'alive'
Uday Hussein,18.6.1964 (BC: False),22.7.2003 (BC: False)
Romano Prodi,9.8.1939 (BC: False),'alive'
William Bacon Oliver,23.5.1867 (BC: False),27.5.1948 (BC: False)
Vitaly Sevastyanov,8.7.1935 (BC: False),5.4.2010 (BC: False)
Chaminda Vaas,27.1.1974 (BC: False),'alive'
Ken Ham,20.10.1951 (BC: False),'alive'
Martina Navratilova,18.10.1956 (BC: False),'alive'
Wilhelm von Gloeden,16.9.1856 (BC: False),16.2.1931 (BC: False)
Prince Edward, Duke of Kent and Strathearn,2.11.1767 (BC: False),23.1.1820 (BC: False)
Jessica Dubroff,5.5.1988 (BC: False),11.4.1996 (BC: False)
Bill Kristol,23.12.1952 (BC: False),'alive'
Clyde Tolson,22.5.1900 (BC: False),14.4.1975 (BC: False)
Ananda Mahidol,20.9.1925 (BC: False),9.6.1946 (BC: False)
Wilhelm Reich,24.3.1897 (BC: False),3.11.1957 (BC: False)
Bob Clampett,8.5.1913 (BC: False),2.5.1984 (BC: False)
The Boswell Sisters,9.6.1905 (BC: False),2.7.1958 (BC: False)
Robert McKimson,13.10.1910 (BC: False),29.9.1977 (BC: False)
Carsten Ramelow,20.3.1974 (BC: False),'alive'
Barbara Ehrenreich,26.8.1941 (BC: False),'alive'
Frank Tashlin,19.2.1913 (BC: False),5.5.1972 (BC: False)
Ngũgĩ wa Thiong'o,5.1.1938 (BC: False),'alive'
Herbert Wohlfarth,5.6.1915 (BC: False),13.8.1982 (BC: False)
Oliver Neuville,1.5.1973 (BC: False),'alive'
James Mellaart,14.11.1925 (BC: False),29.7.2012 (BC: False)
Agustín de Iturbide y Green,2.4.1863 (BC: False),3.3.1925 (BC: False)
Georg Wilhelm Steller,10.3.1709 (BC: False),14.11.1746 (BC: False)
Daniel J. Murphy,24.3.1922 (BC: False),21.9.2001 (BC: False)
Nikolai Rukavishnikov,18.9.1932 (BC: False),19.10.2002 (BC: False)
Malcolm McDowell,13.6.1943 (BC: False),'alive'
David Sarnoff,27.2.1891 (BC: False),12.12.1971 (BC: False)
Jim Hightower,11.1.1943 (BC: False),'alive'
Chris Squire,4.3.1948 (BC: False),27.6.2015 (BC: False)
Johan Herman Wessel,6.10.1742 (BC: False),29.12.1785 (BC: False)
Loriot,12.11.1923 (BC: False),22.8.2011 (BC: False)
Eddie Edwards (musician),22.5.1891 (BC: False),9.4.1963 (BC: False)
F. Van Wyck Mason,11.11.1901 (BC: False),28.8.1978 (BC: False)
Robert Ballagh,22.9.1943 (BC: False),'alive'
Willibrord,None.None.658 (BC: False),None.None.739 (BC: False)
Louis le Brocquy,10.11.1916 (BC: False),25.4.2012 (BC: False)
Edward Delaney,None.None.1930 (BC: False),None.None.2009 (BC: False)
Gustavus von Tempsky,15.2.1828 (BC: False),7.9.1868 (BC: False)
John Harvard (clergyman),29.11.1607 (BC: False),14.9.1638 (BC: False)
Heinrich Cornelius Agrippa,14.9.1486 (BC: False),18.2.1535 (BC: False)
Hugh Harman,31.8.1903 (BC: False),25.11.1982 (BC: False)
John Kander,18.3.1927 (BC: False),'alive'
Fred Ebb,8.4.1928 (BC: False),11.9.2004 (BC: False)
Daniel J. Bernstein,29.10.1971 (BC: False),'alive'
Bert Sugar,7.6.1936 (BC: False),25.3.2012 (BC: False)
Miguel Cotto,29.10.1980 (BC: False),'alive'
John P. Lucas,14.1.1890 (BC: False),24.12.1949 (BC: False)
Lucian Truscott,9.1.1895 (BC: False),12.9.1965 (BC: False)
Hugo Simberg,24.6.1873 (BC: False),12.7.1917 (BC: False)
Åsne Seierstad,10.2.1970 (BC: False),'alive'
Lyman Ward (actor),21.6.1941 (BC: False),'alive'
Vladimir Petrov (ice hockey),30.6.1947 (BC: False),28.2.2017 (BC: False)
Johannes Rydberg,8.11.1854 (BC: False),28.12.1919 (BC: False)
Mark Knopfler,12.8.1949 (BC: False),'alive'
Giuseppe Zangara,7.9.1900 (BC: False),20.3.1933 (BC: False)
Beniamino Gigli,20.3.1890 (BC: False),30.11.1957 (BC: False)
Frank Sargeson,23.3.1903 (BC: False),1.3.1982 (BC: False)
Otto Frank,12.5.1889 (BC: False),19.8.1980 (BC: False)
John Taylor, Baron Kilclooney,24.12.1937 (BC: False),'alive'
Barbara Gowdy,25.6.1950 (BC: False),'alive'
John Taylor (Mormon),1.11.1808 (BC: False),25.7.1887 (BC: False)
Michael Smith (chemist),26.4.1932 (BC: False),4.10.2000 (BC: False)
Choi Seung-hee,24.11.1911 (BC: False),8.8.1969 (BC: False)
Roger Delgado,1.3.1918 (BC: False),18.6.1973 (BC: False)
Wayne Rooney,24.10.1985 (BC: False),'alive'
Georgy Dobrovolsky,1.6.1928 (BC: False),30.6.1971 (BC: False)
Viktor Patsayev,19.6.1933 (BC: False),30.6.1971 (BC: False)
Simon Donald,None.None.1964 (BC: True),'alive'
Paul Tibbets,23.2.1915 (BC: False),1.11.2007 (BC: False)
Igor Sikorsky,25.5.1889 (BC: False),26.10.1972 (BC: False)
John Abizaid,1.4.1951 (BC: False),'alive'
Esther Ofarim,13.6.1941 (BC: False),'alive'
John Barry (composer),3.11.1933 (BC: False),30.1.2011 (BC: False)
David Essex,23.7.1947 (BC: False),'alive'
John Edward Taylor,11.9.1791 (BC: False),6.1.1844 (BC: False)
Domenico Ghirlandaio,6.2.1448 (BC: False),11.1.1494 (BC: False)
Carl McCoy,15.1.1963 (BC: False),'alive'
Matthew Broderick,21.3.1962 (BC: False),'alive'
Frans G. Bengtsson,4.10.1894 (BC: False),19.12.1954 (BC: False)
John Henry Taylor,19.3.1871 (BC: False),10.2.1963 (BC: False)
Pia Kjærsgaard,23.2.1947 (BC: False),'alive'
Bernadette Peters,28.2.1948 (BC: False),'alive'
Hippolyte Taine,21.4.1828 (BC: False),5.3.1893 (BC: False)
Eugen Fischer,5.7.1874 (BC: False),9.7.1967 (BC: False)
Edmond François Valentin About,14.2.1828 (BC: False),16.1.1885 (BC: False)
Francisque Sarcey,8.10.1827 (BC: False),16.5.1899 (BC: False)
Paul-Armand Challemel-Lacour,19.5.1827 (BC: False),26.10.1896 (BC: False)
Richard Boyle, 1st Earl of Burlington,20.10.1612 (BC: False),15.1.1698 (BC: False)
Elme Marie Caro,4.3.1826 (BC: False),13.7.1887 (BC: False)
Émile Littré,None.None.1801 (BC: False),None.None.1881 (BC: False)
Peter Davison,13.4.1951 (BC: False),'alive'
Margery Allingham,20.5.1904 (BC: False),30.6.1966 (BC: False)
Claude Charles Fauriel,21.10.1772 (BC: False),15.7.1844 (BC: False)
Eric Cantona,24.5.1966 (BC: False),'alive'
Fulton Mackay,12.8.1922 (BC: False),6.6.1987 (BC: False)
Lois Lowry,20.3.1937 (BC: False),'alive'
Augustin Thierry,10.5.1795 (BC: False),22.5.1856 (BC: False)
Robert Catesby,3.3.1572 (BC: False),None.None.1605 (BC: False)
Joseph de Villèle,14.4.1773 (BC: False),13.3.1854 (BC: False)
Emmanuel Joseph Sieyès,3.5.1748 (BC: False),20.6.1836 (BC: False)
Germanus of Auxerre,None.None.378 (BC: False),None.None.442 (BC: False)
Barbara Cartland,9.7.1901 (BC: False),21.5.2000 (BC: False)
Bettie Page,22.4.1923 (BC: False),11.12.2008 (BC: False)
Nicolas Eugène Géruzez,6.1.1799 (BC: False),29.5.1865 (BC: False)
Paul Deschanel,13.2.1855 (BC: False),28.4.1922 (BC: False)
William Collins (poet),25.12.1721 (BC: False),12.6.1759 (BC: False)
Paul Bourget,2.9.1852 (BC: False),25.12.1935 (BC: False)
Don Johnson,15.12.1949 (BC: False),'alive'
Jesse Lynch Williams,17.8.1871 (BC: False),14.9.1929 (BC: False)
Bernard Dowiyogo,14.2.1946 (BC: False),9.3.2003 (BC: False)
Louis Rwagasore,10.1.1932 (BC: False),13.10.1961 (BC: False)
François Tombalbaye,15.6.1918 (BC: False),13.4.1975 (BC: False)
Greg Graffin,6.11.1964 (BC: False),'alive'
Kiichi Miyazawa,8.10.1919 (BC: False),28.6.2007 (BC: False)
Morihiro Hosokawa,14.1.1938 (BC: False),'alive'
Tsutomu Hata,24.8.1935 (BC: False),28.8.2017 (BC: False)
Empress Kōjun,6.3.1903 (BC: False),16.6.2000 (BC: False)
Henry Steel Olcott,2.8.1832 (BC: False),17.2.1907 (BC: False)
Annie Besant,1.10.1847 (BC: False),20.9.1933 (BC: False)
Augustin Filon,None.None.1841 (BC: False),None.None.1916 (BC: False)
Michel Rolle,21.4.1652 (BC: False),8.11.1719 (BC: False)
Johann Gottfried Jakob Hermann,28.11.1772 (BC: False),31.12.1848 (BC: False)
Karl Otfried Müller,28.8.1797 (BC: False),1.8.1840 (BC: False)
John William Donaldson,7.6.1811 (BC: False),10.2.1861 (BC: False)
Charles Webster Leadbeater,16.2.1854 (BC: False),1.3.1934 (BC: False)
Khama III,None.None.1837 (BC: False),21.2.1923 (BC: False)
Ibn Arabi,26.7.1165 (BC: False),16.11.1240 (BC: False)
Henry Maitland Wilson,5.9.1881 (BC: False),31.12.1964 (BC: False)
Henry Thomas Colebrooke,15.6.1765 (BC: False),10.3.1837 (BC: False)
Albert Kesselring,30.11.1885 (BC: False),16.7.1960 (BC: False)
Georg Friedrich Creuzer,10.3.1771 (BC: False),6.2.1858 (BC: False)
Éliphas Lévi,8.2.1810 (BC: False),31.5.1875 (BC: False)
Friedrich Wilhelm Gotter,3.9.1746 (BC: False),18.3.1797 (BC: False)
Francesco Scipione, marchese di Maffei,1.6.1675 (BC: False),11.2.1755 (BC: False)
Frank Evans (general),19.11.1876 (BC: False),25.11.1941 (BC: False)
Antoine Isaac Silvestre de Sacy,21.9.1758 (BC: False),21.2.1838 (BC: False)
Mats Wilander,22.8.1964 (BC: False),'alive'
Homer N. Wallin,6.12.1893 (BC: False),6.3.1984 (BC: False)
Theodor Benfey,28.1.1809 (BC: False),26.6.1881 (BC: False)
Stephen Hunt (author),None.None.1966 (BC: False),'alive'
Karl Felix Halm,5.4.1809 (BC: False),5.10.1882 (BC: False)
Gary Hart,28.11.1936 (BC: False),'alive'
Johann Caspar von Orelli,13.2.1787 (BC: False),6.1.1849 (BC: False)
Johann Joachim Winckelmann,9.12.1717 (BC: False),8.6.1768 (BC: False)
Henry Yule,1.5.1820 (BC: False),30.12.1889 (BC: False)
Harry Martinson,6.5.1904 (BC: False),11.2.1978 (BC: False)
Isabella of Valois,9.11.1389 (BC: False),13.9.1409 (BC: False)
Paul Bettany,27.5.1971 (BC: False),'alive'
Riccardo Muti,28.7.1941 (BC: False),'alive'
Zitkala-Sa,22.2.1876 (BC: False),26.1.1938 (BC: False)
Joseph Görres,25.1.1776 (BC: False),29.1.1848 (BC: False)
Warren Zevon,24.1.1947 (BC: False),7.9.2003 (BC: False)
Benjamin Tillman,11.8.1847 (BC: False),3.7.1918 (BC: False)
Chelsea Clinton,27.2.1980 (BC: False),'alive'
George Winterton,15.12.1946 (BC: False),6.11.2008 (BC: False)
Tariq Aziz,28.4.1936 (BC: False),5.6.2015 (BC: False)
Art Babbitt,8.10.1907 (BC: False),4.3.1992 (BC: False)
Ward Kimball,4.3.1914 (BC: False),8.7.2002 (BC: False)
William Orlando Darby,8.2.1911 (BC: False),30.4.1945 (BC: False)
Bell hooks,25.9.1952 (BC: False),'alive'
Rudolf Diels,16.12.1900 (BC: False),18.11.1957 (BC: False)
Barbara Anderson (writer),14.4.1926 (BC: False),24.3.2013 (BC: False)
Adrien Brody,14.4.1973 (BC: False),'alive'
Jerry Colangelo,20.11.1939 (BC: False),'alive'
James Goldman,30.6.1927 (BC: False),28.10.1998 (BC: False)
Şehzade Mustafa,None.None.1515 (BC: False),6.10.1553 (BC: False)
Louis, Grand Condé,8.9.1621 (BC: False),11.12.1686 (BC: False)
Johan Nygaardsvold,6.9.1879 (BC: False),13.3.1952 (BC: False)
Fred West,29.9.1941 (BC: False),1.1.1995 (BC: False)
Bernice Rubens,26.7.1923 (BC: False),13.10.2004 (BC: False)
Henri de La Tour d'Auvergne, Viscount of Turenne,11.9.1611 (BC: False),27.7.1675 (BC: False)
Keith Green,21.10.1953 (BC: False),28.7.1982 (BC: False)
Géraud Duroc,25.10.1772 (BC: False),23.5.1813 (BC: False)
Charles W. Ryder,16.1.1892 (BC: False),17.8.1960 (BC: False)
Alfred Chester Beatty,7.2.1875 (BC: False),19.1.1968 (BC: False)
Prince Charles Alexander of Lorraine,12.12.1712 (BC: False),4.7.1780 (BC: False)
Fritz Todt,4.9.1891 (BC: False),8.2.1942 (BC: False)
Geoffrey Keyes,30.10.1888 (BC: False),17.9.1967 (BC: False)
Heinrich von Vietinghoff,6.12.1887 (BC: False),23.2.1952 (BC: False)
Boris Becker,22.11.1967 (BC: False),'alive'
William Booth,10.4.1829 (BC: False),20.8.1912 (BC: False)
Nông Đức Mạnh,11.9.1940 (BC: False),'alive'
Earl Doherty,None.None.1941 (BC: False),'alive'
Otto Weininger,3.4.1880 (BC: False),4.10.1903 (BC: False)
Mario Bunge,21.9.1919 (BC: False),24.2.2020 (BC: False)
Keith Holyoake,11.2.1904 (BC: False),8.12.1983 (BC: False)
Lotfi A. Zadeh,4.2.1921 (BC: False),6.9.2017 (BC: False)
Adolfo Bioy Casares,15.9.1914 (BC: False),8.3.1999 (BC: False)
Charles Barkley,20.2.1963 (BC: False),'alive'
Anthony van Hoboken,None.None.1887 (BC: False),None.None.1983 (BC: False)
Carlos Santiago Nino,None.None.1943 (BC: False),None.None.1993 (BC: False)
José de Acosta,None.None.1540 (BC: False),None.None.1600 (BC: False)
Matthew Carter,1.10.1937 (BC: False),'alive'
Elsa Brändström,26.3.1888 (BC: False),4.3.1948 (BC: False)
Matti Pellonpää,28.3.1951 (BC: False),13.7.1995 (BC: False)
Kati Outinen,17.8.1961 (BC: False),'alive'
Aki Kaurismäki,4.4.1957 (BC: False),'alive'
Arthur Lasenby Liberty,13.8.1843 (BC: False),11.5.1917 (BC: False)
Steve Redgrave,23.3.1962 (BC: False),'alive'
List of kings of Iraq,20.5.1883 (BC: False),8.9.1933 (BC: False)
Douglas Bader,21.2.1910 (BC: False),5.9.1982 (BC: False)
Ghazi of Iraq,21.3.1912 (BC: False),4.4.1939 (BC: False)
Maurine Dallas Watkins,27.7.1896 (BC: False),10.8.1969 (BC: False)
Adam Osborne,6.3.1939 (BC: False),18.3.2003 (BC: False)
Lars Amble,10.8.1939 (BC: False),20.8.2015 (BC: False)
Una Stubbs,1.5.1937 (BC: False),'alive'
Mary Quant,11.2.1930 (BC: False),'alive'
William Wetmore,16.9.1771 (BC: False),27.10.1827 (BC: False)
Mae Jemison,17.10.1956 (BC: False),'alive'
Lark Voorhies,25.3.1974 (BC: False),'alive'
Gordon R. Dickson,1.11.1923 (BC: False),31.1.2001 (BC: False)
Linda Nagata,7.11.1960 (BC: False),'alive'
Marco Pantani,13.1.1970 (BC: False),14.2.2004 (BC: False)
A. J. Cronin,19.7.1896 (BC: False),6.1.1981 (BC: False)
Jacob Magnus Sprengtporten,None.None.1727 (BC: False),None.None.1772 (BC: False)
Georg Magnus Sprengtporten,16.12.1740 (BC: False),13.10.1819 (BC: False)
Archibald Wavell, 1st Earl Wavell,5.5.1883 (BC: False),24.5.1950 (BC: False)
John Gilbert (actor),10.7.1897 (BC: False),9.1.1936 (BC: False)
Daniel Patrick Moynihan,16.3.1927 (BC: False),26.3.2003 (BC: False)
